STATION_FROM,STATION_TO,DISTANCE
7,43,1.8797000000000001
43,7,1.8797000000000001
7,44,2.6616999999999997
44,7,2.6616999999999997
7,45,2.1559
45,7,2.1559
7,47,2.8821999999999997
47,7,2.8821999999999997
7,48,2.4378
48,7,2.4378
7,49,2.6745
49,7,2.6745
7,50,1.6659000000000002
50,7,1.6659000000000002
7,51,1.0546
51,7,1.0546
7,52,1.5472000000000001
52,7,1.5472000000000001
7,53,1.5472000000000001
53,7,1.5472000000000001
7,54,2.0425
54,7,2.0425
7,55,1.952
55,7,1.952
7,56,3.8503000000000003
56,7,3.8503000000000003
7,57,3.6911
57,7,3.6911
7,58,3.6597
58,7,3.6597
7,59,2.6254
59,7,2.6254
7,60,2.5193000000000003
60,7,2.5193000000000003
7,61,2.4055
61,7,2.4055
7,62,2.8286
62,7,2.8286
7,63,3.1797
63,7,3.1797
7,64,2.7277
64,7,2.7277
7,65,2.8221
65,7,2.8221
7,66,3.0757
66,7,3.0757
7,67,3.3363
67,7,3.3363
7,68,3.2896
68,7,3.2896
7,69,3.3935999999999997
69,7,3.3935999999999997
7,71,1.0540999999999998
71,7,1.0540999999999998
7,72,0.6331
72,7,0.6331
7,73,0.6678
73,7,0.6678
7,74,0.8763
74,7,0.8763
7,75,1.307
75,7,1.307
7,76,1.5327
76,7,1.5327
7,77,1.5803
77,7,1.5803
7,78,2.6988000000000003
78,7,2.6988000000000003
7,79,2.2834
79,7,2.2834
7,80,1.885
80,7,1.885
7,82,1.9979
82,7,1.9979
7,83,2.7514000000000003
83,7,2.7514000000000003
7,84,3.4095
84,7,3.4095
7,85,3.1318
85,7,3.1318
7,86,2.0093
86,7,2.0093
7,87,1.5287
87,7,1.5287
7,88,1.8872
88,7,1.8872
7,89,2.9346
89,7,2.9346
7,90,3.5005
90,7,3.5005
7,91,3.927
91,7,3.927
7,92,1.9088
92,7,1.9088
7,93,2.2834
93,7,2.2834
7,94,2.2112
94,7,2.2112
7,95,2.1144000000000003
95,7,2.1144000000000003
7,96,2.5291
96,7,2.5291
7,97,3.2476
97,7,3.2476
7,98,2.6148000000000002
98,7,2.6148000000000002
7,99,2.6087
99,7,2.6087
7,100,1.8103
100,7,1.8103
7,101,1.0613
101,7,1.0613
7,102,2.0846
102,7,2.0846
7,103,2.6900999999999997
103,7,2.6900999999999997
7,104,2.7487
104,7,2.7487
7,105,3.4458
105,7,3.4458
7,106,3.0967
106,7,3.0967
7,107,3.1700999999999997
107,7,3.1700999999999997
7,108,2.4675
108,7,2.4675
7,109,2.5191
109,7,2.5191
7,110,2.0495
110,7,2.0495
7,111,2.9571
111,7,2.9571
7,112,3.1379
112,7,3.1379
7,113,2.6613
113,7,2.6613
7,114,3.0584000000000002
114,7,3.0584000000000002
7,115,2.7815
115,7,2.7815
7,116,2.1608
116,7,2.1608
7,117,3.6474
117,7,3.6474
8,9,2.5185
9,8,2.5185
8,10,1.9002999999999999
10,8,1.9002999999999999
8,11,3.1818
11,8,3.1818
8,12,2.6601
12,8,2.6601
8,13,2.4648000000000003
13,8,2.4648000000000003
8,14,2.4303000000000003
14,8,2.4303000000000003
8,15,2.2055
15,8,2.2055
8,16,0.3493
16,8,0.3493
8,17,2.2302
17,8,2.2302
8,18,3.6374
18,8,3.6374
8,19,2.2363000000000004
19,8,2.2363000000000004
8,20,2.201
20,8,2.201
8,21,4.0686
21,8,4.0686
8,22,0.9359
22,8,0.9359
8,23,0.6455
23,8,0.6455
8,24,1.54
24,8,1.54
8,25,1.7666
25,8,1.7666
8,26,1.4336
26,8,1.4336
8,27,3.6985
27,8,3.6985
8,28,1.6265999999999998
28,8,1.6265999999999998
8,29,2.0695
29,8,2.0695
8,30,1.8037999999999998
30,8,1.8037999999999998
8,31,2.0453
31,8,2.0453
8,32,0.9857
32,8,0.9857
8,33,1.0857
33,8,1.0857
8,34,3.757
34,8,3.757
8,35,2.4219
35,8,2.4219
8,36,3.1641999999999997
36,8,3.1641999999999997
8,37,2.9021999999999997
37,8,2.9021999999999997
8,38,1.0697
38,8,1.0697
8,39,2.7129000000000003
39,8,2.7129000000000003
8,40,1.6721
40,8,1.6721
8,41,2.9892
41,8,2.9892
8,42,2.7759
42,8,2.7759
8,43,3.9915
43,8,3.9915
8,44,1.8971
44,8,1.8971
8,45,1.0617999999999999
45,8,1.0617999999999999
8,47,2.2193
47,8,2.2193
8,48,0.2538
48,8,0.2538
8,49,0.4905
49,8,0.4905
8,50,2.9133
50,8,2.9133
8,51,2.5129
51,8,2.5129
8,52,3.0055
52,8,3.0055
8,53,3.0055
53,8,3.0055
8,54,3.9737
54,8,3.9737
8,55,3.3062
55,8,3.3062
8,56,1.6663
56,8,1.6663
8,57,1.5070999999999999
57,8,1.5070999999999999
8,58,1.4757
58,8,1.4757
8,59,1.8931
59,8,1.8931
8,60,2.1751
60,8,2.1751
8,61,1.9718
61,8,1.9718
8,62,0.9356
62,8,0.9356
8,63,1.2868
63,8,1.2868
8,64,0.8348
64,8,0.8348
8,65,0.6381
65,8,0.6381
8,66,0.8917
66,8,0.8917
8,67,1.1522999999999999
67,8,1.1522999999999999
8,68,1.1056
68,8,1.1056
8,69,1.2096
69,8,1.2096
8,71,2.5124
71,8,2.5124
8,72,2.4228
72,8,2.4228
8,73,2.4575
73,8,2.4575
8,74,2.3851999999999998
74,8,2.3851999999999998
8,75,3.0968
75,8,3.0968
8,76,3.3224
76,8,3.3224
8,77,2.088
77,8,2.088
8,78,2.3546
78,8,2.3546
8,79,2.349
79,8,2.349
8,80,3.6748000000000003
80,8,3.6748000000000003
8,82,3.7876
82,8,3.7876
8,83,4.5673
83,8,4.5673
8,84,5.2254
84,8,5.2254
8,85,4.9477
85,8,4.9477
8,86,3.2687
86,8,3.2687
8,87,2.7881
87,8,2.7881
8,88,3.1345
88,8,3.1345
8,89,2.3165
89,8,2.3165
8,90,1.3165
90,8,1.3165
8,91,1.743
91,8,1.743
8,92,3.1681999999999997
92,8,3.1681999999999997
8,93,3.5427
93,8,3.5427
8,94,3.4706
94,8,3.4706
8,95,3.6181
95,8,3.6181
8,96,4.5724
96,8,4.5724
8,97,4.5069
97,8,4.5069
8,98,3.8141
98,8,3.8141
8,99,0.7157
99,8,0.7157
8,100,3.0696999999999997
100,8,3.0696999999999997
8,101,2.3186999999999998
101,8,2.3186999999999998
8,102,2.1238
102,8,2.1238
8,103,3.9374000000000002
103,8,3.9374000000000002
8,104,3.9960999999999998
104,8,3.9960999999999998
8,105,3.8283
105,8,3.8283
8,106,3.4791999999999996
106,8,3.4791999999999996
8,107,3.5525
107,8,3.5525
8,108,3.2662
108,8,3.2662
8,109,1.425
109,8,1.425
8,110,3.3964000000000003
110,8,3.3964000000000003
8,111,1.7469000000000001
111,8,1.7469000000000001
8,112,1.4939
112,8,1.4939
8,113,1.9906
113,8,1.9906
8,114,2.4360999999999997
114,8,2.4360999999999997
8,115,1.0872
115,8,1.0872
8,116,2.3695999999999997
116,8,2.3695999999999997
8,117,1.4634
117,8,1.4634
9,10,0.7451
10,9,0.7451
9,11,2.6183
11,9,2.6183
9,12,3.3186999999999998
12,9,3.3186999999999998
9,13,2.186
13,9,2.186
9,14,0.5875
14,9,0.5875
9,15,3.1931
15,9,3.1931
9,16,3.1151
16,9,3.1151
9,17,0.8919
17,9,0.8919
9,18,1.6202999999999999
18,9,1.6202999999999999
9,19,2.5425999999999997
19,9,2.5425999999999997
9,20,2.2811999999999997
20,9,2.2811999999999997
9,21,2.5157
21,9,2.5157
9,22,3.2525
22,9,3.2525
9,23,2.6124
23,9,2.6124
9,24,3.5069
24,9,3.5069
9,25,2.5034
25,9,2.5034
9,26,2.0508
26,9,2.0508
9,27,2.1456
27,9,2.1456
9,28,3.8051
28,9,3.8051
9,29,1.6849
29,9,1.6849
9,30,2.8694
30,9,2.8694
9,31,2.4480999999999997
31,9,2.4480999999999997
9,32,2.8186999999999998
32,9,2.8186999999999998
9,33,2.481
33,9,2.481
9,34,2.1698000000000004
34,9,2.1698000000000004
9,35,2.026
35,9,2.026
9,36,1.6113
36,9,1.6113
9,37,1.0903
37,9,1.0903
9,38,3.3453000000000004
38,9,3.3453000000000004
9,39,2.4939
39,9,2.4939
9,40,2.0748
40,9,2.0748
9,41,2.0892
41,9,2.0892
9,42,2.38
42,9,2.38
9,43,2.1130999999999998
43,9,2.1130999999999998
9,44,3.5345
44,9,3.5345
9,45,3.0286999999999997
45,9,3.0286999999999997
9,47,2.5286
47,9,2.5286
9,48,3.3106999999999998
48,9,3.3106999999999998
9,49,3.5473000000000003
49,9,3.5473000000000003
9,50,2.5174000000000003
50,9,2.5174000000000003
9,51,0.9566
51,9,0.9566
9,52,1.1935
52,9,1.1935
9,53,1.1936
53,9,1.1936
9,54,1.8697000000000001
54,9,1.8697000000000001
9,55,1.7792999999999999
55,9,1.7792999999999999
9,56,2.9348
56,9,2.9348
9,57,2.8008
57,9,2.8008
9,58,3.0985
58,9,3.0985
9,59,3.4983
59,9,3.4983
9,60,3.3922
60,9,3.3922
9,61,3.2783
61,9,3.2783
9,62,3.2735
62,9,3.2735
9,63,2.8135
63,9,2.8135
9,64,3.3053000000000003
64,9,3.3053000000000003
9,65,3.6949
65,9,3.6949
9,66,3.9486
66,9,3.9486
9,67,4.2091
67,9,4.2091
9,68,3.8426
68,9,3.8426
9,69,3.3466
69,9,3.3466
9,71,1.4478
71,9,1.4478
9,72,1.4845
72,9,1.4845
9,73,1.5192999999999999
73,9,1.5192999999999999
9,74,1.7278
74,9,1.7278
9,75,2.1585
75,9,2.1585
9,76,2.3841
76,9,2.3841
9,77,2.4532
77,9,2.4532
9,78,3.5716
78,9,3.5716
9,79,3.1561999999999997
79,9,3.1561999999999997
9,80,2.7365
80,9,2.7365
9,82,2.8493000000000004
82,9,2.8493000000000004
9,83,3.6029
83,9,3.6029
9,84,3.8916
84,9,3.8916
9,85,4.149100000000001
85,9,4.149100000000001
9,86,2.8608000000000002
86,9,2.8608000000000002
9,87,2.3802
87,9,2.3802
9,88,2.7386999999999997
88,9,2.7386999999999997
9,89,2.3966999999999996
89,9,2.3966999999999996
9,90,4.373399999999999
90,9,4.373399999999999
9,91,4.073300000000001
91,9,4.073300000000001
9,92,2.7603
92,9,2.7603
9,93,3.1348000000000003
93,9,3.1348000000000003
9,94,3.0627
94,9,3.0627
9,95,2.9659
95,9,2.9659
9,96,3.3806
96,9,3.3806
9,97,4.0991
97,9,4.0991
9,98,2.2611999999999997
98,9,2.2611999999999997
9,99,3.4815
99,9,3.4815
9,100,2.6618000000000004
100,9,2.6618000000000004
9,101,1.9341
101,9,1.9341
9,102,2.9360999999999997
102,9,2.9360999999999997
9,103,3.5416
103,9,3.5416
9,104,3.6001999999999996
104,9,3.6001999999999996
9,105,4.2973
105,9,4.2973
9,106,3.9482
106,9,3.9482
9,107,4.0215
107,9,4.0215
9,108,3.3189
108,9,3.3189
9,109,3.3919
109,9,3.3919
9,110,2.901
110,9,2.901
9,111,3.8299000000000003
111,9,3.8299000000000003
9,112,4.0107
112,9,4.0107
9,113,2.3076999999999996
113,9,2.3076999999999996
9,114,2.8857
114,9,2.8857
9,115,3.6543
115,9,3.6543
9,116,3.0336
116,9,3.0336
9,117,4.205100000000001
117,9,4.205100000000001
10,11,2.7199
11,10,2.7199
10,12,2.6084
12,10,2.6084
10,13,2.4685
13,10,2.4685
10,14,0.5648
14,10,0.5648
10,15,2.4829
15,10,2.4829
10,16,2.4048000000000003
16,10,2.4048000000000003
10,17,0.7008
17,10,0.7008
10,18,1.5372000000000001
18,10,1.5372000000000001
10,19,3.3136
19,10,3.3136
10,20,2.5637
20,10,2.5637
10,21,2.7982
21,10,2.7982
10,22,2.9914
22,10,2.9914
10,23,1.9022000000000001
23,10,1.9022000000000001
10,24,2.7967
24,10,2.7967
10,25,2.7859000000000003
25,10,2.7859000000000003
10,26,2.3333000000000004
26,10,2.3333000000000004
10,27,2.4280999999999997
27,10,2.4280999999999997
10,28,3.0948
28,10,3.0948
10,29,0.9747
29,10,0.9747
10,30,2.1591
30,10,2.1591
10,31,1.7378
31,10,1.7378
10,32,3.0412
32,10,3.0412
10,33,1.7707
33,10,1.7707
10,34,2.8495
34,10,2.8495
10,35,1.3157999999999999
35,10,1.3157999999999999
10,36,1.8938
36,10,1.8938
10,37,1.3727
37,10,1.3727
10,38,2.6351
38,10,2.6351
10,39,2.5955
39,10,2.5955
10,40,1.3645999999999998
40,10,1.3645999999999998
10,41,2.1908000000000003
41,10,2.1908000000000003
10,42,1.6697
42,10,1.6697
10,43,1.8085
43,10,1.8085
10,44,2.8243
44,10,2.8243
10,45,2.3185
45,10,2.3185
10,47,2.8110999999999997
47,10,2.8110999999999997
10,48,2.6004
48,10,2.6004
10,49,2.8371
49,10,2.8371
10,50,1.8072000000000001
50,10,1.8072000000000001
10,51,0.9833999999999999
51,10,0.9833999999999999
10,52,1.476
52,10,1.476
10,53,1.4761
53,10,1.4761
10,54,1.9713
54,10,1.9713
10,55,1.8809
55,10,1.8809
10,56,3.2173000000000003
56,10,3.2173000000000003
10,57,3.0833000000000004
57,10,3.0833000000000004
10,58,3.8223000000000003
58,10,3.8223000000000003
10,59,2.788
59,10,2.788
10,60,2.6819
60,10,2.6819
10,61,2.5681
61,10,2.5681
10,62,2.9911
62,10,2.9911
10,63,3.3423000000000003
63,10,3.3423000000000003
10,64,2.8903000000000003
64,10,2.8903000000000003
10,65,2.9846999999999997
65,10,2.9846999999999997
10,66,3.2383
66,10,3.2383
10,67,3.4989
67,10,3.4989
10,68,3.4522
68,10,3.4522
10,69,3.5562
69,10,3.5562
10,71,0.983
71,10,0.983
10,72,0.7743
72,10,0.7743
10,73,0.809
73,10,0.809
10,74,1.0175
74,10,1.0175
10,75,1.4482000000000002
75,10,1.4482000000000002
10,76,1.6739000000000002
76,10,1.6739000000000002
10,77,1.7429000000000001
77,10,1.7429000000000001
10,78,2.8614
78,10,2.8614
10,79,2.446
79,10,2.446
10,80,2.0262000000000002
80,10,2.0262000000000002
10,82,2.1391
82,10,2.1391
10,83,2.8926
83,10,2.8926
10,84,3.5507
84,10,3.5507
10,85,3.2731
85,10,3.2731
10,86,2.1505
86,10,2.1505
10,87,1.6699000000000002
87,10,1.6699000000000002
10,88,2.0284
88,10,2.0284
10,89,2.8635
89,10,2.8635
10,90,3.6631
90,10,3.6631
10,91,4.0896
91,10,4.0896
10,92,2.05
92,10,2.05
10,93,2.4246
93,10,2.4246
10,94,2.3525
94,10,2.3525
10,95,2.2556
95,10,2.2556
10,96,2.6703
96,10,2.6703
10,97,3.3888000000000003
97,10,3.3888000000000003
10,98,2.5437
98,10,2.5437
10,99,2.7713
99,10,2.7713
10,100,1.9515
100,10,1.9515
10,101,1.2239
101,10,1.2239
10,102,2.2259
102,10,2.2259
10,103,2.8313
103,10,2.8313
10,104,2.8899
104,10,2.8899
10,105,3.5871
105,10,3.5871
10,106,3.2379000000000002
106,10,3.2379000000000002
10,107,3.3113
107,10,3.3113
10,108,2.6087
108,10,2.6087
10,109,2.6816999999999998
109,10,2.6816999999999998
10,110,2.1906999999999996
110,10,2.1906999999999996
10,111,3.1197
111,10,3.1197
10,112,3.3004000000000002
112,10,3.3004000000000002
10,113,2.5902
113,10,2.5902
10,114,2.9873000000000003
114,10,2.9873000000000003
10,115,2.9440999999999997
115,10,2.9440999999999997
10,116,2.3234
116,10,2.3234
10,117,3.81
117,10,3.81
11,12,4.1436
12,11,4.1436
11,13,1.1058
13,11,1.1058
11,14,2.1942
14,11,2.1942
11,15,4.5682
15,11,4.5682
11,16,3.511
16,11,3.511
11,17,1.3605999999999998
17,11,1.3605999999999998
11,18,0.7626000000000001
18,11,0.7626000000000001
11,19,1.2202
19,11,1.2202
11,20,1.2243
20,11,1.2243
11,21,1.6397
21,11,1.6397
11,22,2.7564
22,11,2.7564
11,23,3.0083
23,11,3.0083
11,24,3.9028
24,11,3.9028
11,25,1.4464000000000001
25,11,1.4464000000000001
11,26,1.6372
26,11,1.6372
11,27,1.2695999999999998
27,11,1.2695999999999998
11,28,3.9893
28,11,3.9893
11,29,2.5099
29,11,2.5099
11,30,4.4493
30,11,4.4493
11,31,3.273
31,11,3.273
11,32,2.3226
32,11,2.3226
11,33,3.4485
33,11,3.4485
11,34,0.8822000000000001
34,11,0.8822000000000001
11,35,2.8204000000000002
35,11,2.8204000000000002
11,36,0.7353
36,11,0.7353
11,37,1.1879000000000002
37,11,1.1879000000000002
11,38,3.7411999999999996
38,11,3.7411999999999996
11,39,0.6286
39,11,0.6286
11,40,2.8996999999999997
40,11,2.8996999999999997
11,41,0.2238
41,11,0.2238
11,42,3.1744
42,11,3.1744
11,43,1.1167
43,11,1.1167
11,44,4.2599
44,11,4.2599
11,45,3.4246
45,11,3.4246
11,47,1.4716
47,11,1.4716
11,48,2.9483
48,11,2.9483
11,49,2.7762
49,11,2.7762
11,50,3.3118000000000003
50,11,3.3118000000000003
11,51,1.2367000000000001
51,11,1.2367000000000001
11,52,0.8973
52,11,0.8973
11,53,1.2912000000000001
53,11,1.2912000000000001
11,54,0.5876
54,11,0.5876
11,55,0.1904
55,11,0.1904
11,56,2.0387
56,11,2.0387
11,57,1.7127000000000001
57,11,1.7127000000000001
11,58,2.0653
58,11,2.0653
11,59,4.2559
59,11,4.2559
11,60,4.5379
60,11,4.5379
11,61,4.3346
61,11,4.3346
11,62,2.2344
62,11,2.2344
11,63,1.7745
63,11,1.7745
11,64,2.8091999999999997
64,11,2.8091999999999997
11,65,3.3916
65,11,3.3916
11,66,3.6452
66,11,3.6452
11,67,3.9057
67,11,3.9057
11,68,2.8036
68,11,2.8036
11,69,2.3076
69,11,2.3076
11,71,1.0582
71,11,1.0582
11,72,2.279
72,11,2.279
11,73,2.3137
73,11,2.3137
11,74,2.5221999999999998
74,11,2.5221999999999998
11,75,2.9529
75,11,2.9529
11,76,3.6311
76,11,3.6311
11,77,3.2781
77,11,3.2781
11,78,4.7173
78,11,4.7173
11,79,3.9811
79,11,3.9811
11,80,3.5309
80,11,3.5309
11,82,4.0474
82,11,4.0474
11,83,4.0582
83,11,4.0582
11,84,3.389
84,11,3.389
11,85,3.6466
85,11,3.6466
11,86,3.6552
86,11,3.6552
11,87,3.1746
87,11,3.1746
11,88,3.5331
88,11,3.5331
11,89,0.8966000000000001
89,11,0.8966000000000001
11,90,3.087
90,11,3.087
11,91,2.5579
91,11,2.5579
11,92,3.5547
92,11,3.5547
11,93,3.9292
93,11,3.9292
11,94,3.8571
94,11,3.8571
11,95,3.7603
95,11,3.7603
11,96,4.3344
96,11,4.3344
11,97,4.3218000000000005
97,11,4.3218000000000005
11,98,1.3852
98,11,1.3852
11,99,2.4543000000000004
99,11,2.4543000000000004
11,100,3.4562
100,11,3.4562
11,101,2.7591
101,11,2.7591
11,102,3.7305
102,11,3.7305
11,103,4.336
103,11,4.336
11,104,4.3946000000000005
104,11,4.3946000000000005
11,105,5.0916999999999994
105,11,5.0916999999999994
11,106,4.7426
106,11,4.7426
11,107,4.8159
107,11,4.8159
11,108,4.1133999999999995
108,11,4.1133999999999995
11,109,3.7878000000000003
109,11,3.7878000000000003
11,110,3.6954000000000002
110,11,3.6954000000000002
11,111,4.1097
111,11,4.1097
11,112,4.1518999999999995
112,11,4.1518999999999995
11,113,1.3687
113,11,1.3687
11,114,1.0204
114,11,1.0204
11,115,3.7451999999999996
115,11,3.7451999999999996
11,116,3.8586
116,11,3.8586
11,117,3.1660999999999997
117,11,3.1660999999999997
12,13,3.744
13,12,3.744
12,14,3.3635
14,12,3.3635
12,15,1.0657
15,12,1.0657
12,16,2.0963000000000003
16,12,2.0963000000000003
12,17,3.1397
17,12,3.1397
12,18,3.9760999999999997
18,12,3.9760999999999997
12,19,4.6144
19,12,4.6144
12,20,3.8093000000000004
20,12,3.8093000000000004
12,21,5.237100000000001
21,12,5.237100000000001
12,22,2.6829
22,12,2.6829
12,23,1.8985999999999998
23,12,1.8985999999999998
12,24,1.3074000000000001
24,12,1.3074000000000001
12,25,3.3749000000000002
25,12,3.3749000000000002
12,26,3.1806
26,12,3.1806
12,27,4.867
27,12,4.867
12,28,0.9469
28,12,0.9469
12,29,2.5694
29,12,2.5694
12,30,1.6125999999999998
30,12,1.6125999999999998
12,31,1.3689
31,12,1.3689
12,32,2.7327
32,12,2.7327
12,33,2.8327
33,12,2.8327
12,34,5.288399999999999
34,12,5.288399999999999
12,35,2.0868
35,12,2.0868
12,36,4.3327
36,12,4.3327
12,37,3.8116999999999996
37,12,3.8116999999999996
12,38,2.5446
38,12,2.5446
12,39,4.3212
39,12,4.3212
12,40,2.9593000000000003
40,12,2.9593000000000003
12,41,4.5973999999999995
41,12,4.5973999999999995
12,42,1.83
42,12,1.83
12,43,4.2475
43,12,4.2475
12,44,0.9521000000000001
44,12,0.9521000000000001
12,45,1.5203
45,12,1.5203
12,47,4.597300000000001
47,12,4.597300000000001
12,48,2.4509000000000003
48,12,2.4509000000000003
12,49,2.8039
49,12,2.8039
12,50,1.9675
50,12,1.9675
12,51,3.4224
51,12,3.4224
12,52,3.9149000000000003
52,12,3.9149000000000003
12,53,3.915
53,12,3.915
12,54,4.4102
54,12,4.4102
12,55,4.3198
55,12,4.3198
12,56,4.0444
56,12,4.0444
12,57,3.8851
57,12,3.8851
12,58,3.8538
58,12,3.8538
12,59,0.7534
59,12,0.7534
12,60,0.8097000000000001
60,12,0.8097000000000001
12,61,0.5334
61,12,0.5334
12,62,2.6826
62,12,2.6826
12,63,3.0338000000000003
63,12,3.0338000000000003
12,64,2.5818000000000003
64,12,2.5818000000000003
12,65,3.0161
65,12,3.0161
12,66,3.2698
66,12,3.2698
12,67,3.5303
67,12,3.5303
12,68,3.4837
68,12,3.4837
12,69,3.5876
69,12,3.5876
12,71,3.4219
71,12,3.4219
12,72,2.5806999999999998
72,12,2.5806999999999998
12,73,2.6155
73,12,2.6155
12,74,2.5431
74,12,2.5431
12,75,3.2546999999999997
75,12,3.2546999999999997
12,76,3.4803
76,12,3.4803
12,77,1.5262
77,12,1.5262
12,78,0.634
78,12,0.634
12,79,0.31110000000000004
79,12,0.31110000000000004
12,80,3.8327
80,12,3.8327
12,82,3.9455
82,12,3.9455
12,83,4.6512
83,12,4.6512
12,84,5.3093
84,12,5.3093
12,85,5.0316
85,12,5.0316
12,86,3.3866
86,12,3.3866
12,87,2.5751999999999997
87,12,2.5751999999999997
12,88,2.1887
88,12,2.1887
12,89,3.9246999999999996
89,12,3.9246999999999996
12,90,3.6946
90,12,3.6946
12,91,4.1211
91,12,4.1211
12,92,3.0483000000000002
92,12,3.0483000000000002
12,93,3.7916
93,12,3.7916
12,94,3.7194000000000003
94,12,3.7194000000000003
12,95,3.8669000000000002
95,12,3.8669000000000002
12,96,4.6563
96,12,4.6563
12,97,4.5908999999999995
97,12,4.5908999999999995
12,98,4.982600000000001
98,12,4.982600000000001
12,99,2.4628
99,12,2.4628
12,100,3.3185
100,12,3.3185
12,101,1.3969
101,12,1.3969
12,102,0.5807
102,12,0.5807
12,103,2.9916
103,12,2.9916
12,104,3.0502
104,12,3.0502
12,105,1.3097
105,12,1.3097
12,106,0.9606
106,12,0.9606
12,107,1.0339
107,12,1.0339
12,108,0.7476
108,12,0.7476
12,109,2.2106999999999997
109,12,2.2106999999999997
12,110,0.8777999999999999
110,12,0.8777999999999999
12,111,1.2475
111,12,1.2475
12,112,1.4283
112,12,1.4283
12,113,3.4492
113,12,3.4492
12,114,4.8142
114,12,4.8142
12,115,1.9194
115,12,1.9194
12,116,0.8265
116,12,0.8265
12,117,3.8414
117,12,3.8414
13,14,2.3632
14,13,2.3632
13,15,4.001
15,13,4.001
13,16,2.9438
16,13,2.9438
13,17,1.5297
17,13,1.5297
13,18,1.5032
18,13,1.5032
13,19,0.8077000000000001
19,13,0.8077000000000001
13,20,0.6571
20,13,0.6571
13,21,1.6028
21,13,1.6028
13,22,2.1892
22,13,2.1892
13,23,2.4411
23,13,2.4411
13,24,3.3356
24,13,3.3356
13,25,0.8792000000000001
25,13,0.8792000000000001
13,26,1.07
26,13,1.07
13,27,1.2327000000000001
27,13,1.2327000000000001
13,28,3.4221999999999997
28,13,3.4221999999999997
13,29,2.6789
29,13,2.6789
13,30,3.8821
30,13,3.8821
13,31,3.442
31,13,3.442
13,32,1.7554
32,13,1.7554
13,33,2.8813
33,13,2.8813
13,34,1.6227
34,13,1.6227
13,35,2.9895
35,13,2.9895
13,36,0.6984
36,13,0.6984
13,37,1.3569
37,13,1.3569
13,38,3.174
38,13,3.174
13,39,0.5786
39,13,0.5786
13,40,3.0688
40,13,3.0688
13,41,0.8549
41,13,0.8549
13,42,3.3435
42,13,3.3435
13,43,1.8573
43,13,1.8573
13,44,3.6927
44,13,3.6927
13,45,2.8574
45,13,2.8574
13,47,0.9044
47,13,0.9044
13,48,2.3811
48,13,2.3811
13,49,2.209
49,13,2.209
13,50,3.4809
50,13,3.4809
13,51,1.4057
51,13,1.4057
13,52,1.0497999999999998
52,13,1.0497999999999998
13,53,1.4603
53,13,1.4603
13,54,1.3037
54,13,1.3037
13,55,0.9064
55,13,0.9064
13,56,1.2605
56,13,1.2605
13,57,1.1456
57,13,1.1456
13,58,1.4981
58,13,1.4981
13,59,3.6887
59,13,3.6887
13,60,3.9707
60,13,3.9707
13,61,3.7674000000000003
61,13,3.7674000000000003
13,62,1.6672
62,13,1.6672
13,63,1.2073
63,13,1.2073
13,64,2.242
64,13,2.242
13,65,2.8244000000000002
65,13,2.8244000000000002
13,66,3.078
66,13,3.078
13,67,3.3385
67,13,3.3385
13,68,2.2364
68,13,2.2364
13,69,1.7404000000000002
69,13,1.7404000000000002
13,71,1.2273
71,13,1.2273
13,72,2.448
72,13,2.448
13,73,2.4827
73,13,2.4827
13,74,2.6913
74,13,2.6913
13,75,3.1219
75,13,3.1219
13,76,3.3476
76,13,3.3476
13,77,3.4471
77,13,3.4471
13,78,4.1502
78,13,4.1502
13,79,4.1446000000000005
79,13,4.1446000000000005
13,80,3.7
80,13,3.7
13,82,3.8128
82,13,3.8128
13,83,4.7987
83,13,4.7987
13,84,4.1296
84,13,4.1296
13,85,4.3871
85,13,4.3871
13,86,3.8243
86,13,3.8243
13,87,3.3436
87,13,3.3436
13,88,3.7020999999999997
88,13,3.7020999999999997
13,89,0.32939999999999997
89,13,0.32939999999999997
13,90,2.5198
90,13,2.5198
13,91,2.508
91,13,2.508
13,92,3.7238
92,13,3.7238
13,93,4.0983
93,13,4.0983
13,94,4.0262
94,13,4.0262
13,95,3.9294000000000002
95,13,3.9294000000000002
13,96,5.075
96,13,5.075
13,97,5.0623000000000005
97,13,5.0623000000000005
13,98,1.3483
98,13,1.3483
13,99,1.8871
99,13,1.8871
13,100,3.6253
100,13,3.6253
13,101,2.9280999999999997
101,13,2.9280999999999997
13,102,3.8996
102,13,3.8996
13,103,4.505
103,13,4.505
13,104,4.5637
104,13,4.5637
13,105,5.260800000000001
105,13,5.260800000000001
13,106,4.9116
106,13,4.9116
13,107,4.985
107,13,4.985
13,108,4.2824
108,13,4.2824
13,109,3.2206
109,13,3.2206
13,110,3.8644000000000003
110,13,3.8644000000000003
13,111,3.5425
111,13,3.5425
13,112,3.5846999999999998
112,13,3.5846999999999998
13,113,0.8015
113,13,0.8015
13,114,0.6079
114,13,0.6079
13,115,3.178
115,13,3.178
13,116,4.0276
116,13,4.0276
13,117,2.5989
117,13,2.5989
14,15,2.9579
15,14,2.9579
14,16,2.8798000000000004
16,14,2.8798000000000004
14,17,0.7958999999999999
17,14,0.7958999999999999
14,18,1.5989
18,14,1.5989
14,19,3.1906999999999996
19,14,3.1906999999999996
14,20,2.4345
20,14,2.4345
14,21,2.669
21,14,2.669
14,22,3.4664
22,14,3.4664
14,23,2.3771
23,14,2.3771
14,24,3.2716
